 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Mean, Bwd Packet Length Mean,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Fwd IAT Mean, Bwd IAT Mean, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, SYN Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, Down/Up Ratio,Idle Mean, Label
52914,5,1,1,6,6,6,6,2400000,400000,5,0,0,20,20,200000,200000,6,6,6,0,0,1,1,1,0,Bot
8080,78937,4,3,207,134,51.75,44.66666667,4319.90068,88.67831309,13156.16667,26312.33333,38775,92,72,50.67332176,38.00499132,0,195,42.625,0,1,0,0,0,0,Bot
8080,82772,4,3,206,134,51.5,44.66666667,4107.66926,84.56966124,13795.33333,27590.66667,39308,92,72,48.32552071,36.24414053,0,194,42.5,0,1,0,0,0,0,Bot
51745,50,1,1,6,6,6,6,240000,40000,50,0,0,20,20,20000,20000,6,6,6,0,0,1,1,1,0,Bot
8080,79794,4,3,207,134,51.75,44.66666667,4273.504274,87.72589418,13299,26598,39227,92,72,50.12908239,37.59681179,0,195,42.625,0,1,0,0,0,0,Bot
8080,95195,4,3,208,134,52,44.66666667,3592.625663,73.53327381,15865.83333,31731.66667,47011,92,72,42.0190136,31.5142602,0,196,42.75,0,1,0,0,0,0,Bot
4182,33,1,1,6,6,6,6,363636.3636,60606.06061,33,0,0,20,20,30303.0303,30303.0303,6,6,6,0,0,1,1,1,0,Bot
52916,3,1,1,6,6,6,6,4000000,666666.6667,3,0,0,20,20,333333.3333,333333.3333,6,6,6,0,0,1,1,1,0,Bot
53735,72,1,1,6,6,6,6,166666.6667,27777.77778,72,0,0,20,20,13888.88889,13888.88889,6,6,6,0,0,1,1,1,0,Bot
8080,75610,4,3,210,134,52.5,44.66666667,4549.662743,92.58034652,12601.66667,25203.33333,37224.5,92,72,52.90305515,39.67729136,0,198,43,0,1,0,0,0,0,Bot
2953,18,1,1,6,6,6,6,666666.6667,111111.1111,18,0,0,20,20,55555.55556,55555.55556,6,6,6,0,0,1,1,1,0,Bot
8080,88361,4,3,207,134,51.75,44.66666667,3859.168638,79.22047057,14726.83333,29453.66667,43530,92,72,45.26884033,33.95163024,0,195,42.625,0,1,0,0,0,0,Bot
52917,3,1,1,6,6,6,6,4000000,666666.6667,3,0,0,20,20,333333.3333,333333.3333,6,6,6,0,0,1,1,1,0,Bot
8080,67230,4,3,207,134,51.75,44.66666667,5072.140414,104.1201844,11205,22410,33009.5,92,72,59.49724825,44.62293619,0,195,42.625,0,1,0,0,0,0,Bot
51754,20,1,1,6,6,6,6,600000,100000,20,0,0,20,20,50000,50000,6,6,6,0,0,1,1,1,0,Bot
8080,69598,4,3,206,134,51.5,44.66666667,4885.197851,100.5776028,11599.66667,23199.33333,33981.5,92,72,57.47291589,43.10468692,0,194,42.5,0,1,0,0,0,0,Bot
8080,63579,4,3,207,134,51.75,44.66666667,5363.406156,110.0992466,10596.5,21193,31166.5,92,72,62.9138552,47.1853914,0,195,42.625,0,1,0,0,0,0,Bot
8080,68141,4,3,208,134,52,44.66666667,5019.004711,102.7281666,11356.83333,22713.66667,33329.5,92,72,58.70180948,44.02635711,0,196,42.75,0,1,0,0,0,0,Bot
4184,63,1,1,6,6,6,6,190476.1905,31746.03175,63,0,0,20,20,15873.01587,15873.01587,6,6,6,0,0,1,1,1,0,Bot
52920,32,1,1,6,6,6,6,375000,62500,32,0,0,20,20,31250,31250,6,6,6,0,0,1,1,1,0,Bot
53736,43,1,1,6,6,6,6,279069.7674,46511.62791,43,0,0,20,20,23255.81395,23255.81395,6,6,6,0,0,1,1,1,0,Bot
8080,64797,4,3,210,134,52.5,44.66666667,5308.887757,108.0296927,10799.5,21599,31786,92,72,61.73125299,46.29843974,0,198,43,0,1,0,0,0,0,Bot
2954,53,1,1,6,6,6,6,226415.0943,37735.84906,53,0,0,20,20,18867.92453,18867.92453,6,6,6,0,0,1,1,1,0,Bot
8080,104882,4,3,207,134,51.75,44.66666667,3251.272859,66.74167159,17480.33333,34960.66667,51716.5,92,72,38.13809805,28.60357354,0,195,42.625,0,1,0,0,0,0,Bot
52921,65,1,1,6,6,6,6,184615.3846,30769.23077,65,0,0,20,20,15384.61538,15384.61538,6,6,6,0,0,1,1,1,0,Bot
8080,72363,4,3,207,134,51.75,44.66666667,4712.352998,96.73451902,12060.5,24121,35546.5,92,72,55.27686801,41.45765101,0,195,42.625,0,1,0,0,0,0,Bot
51755,19,1,1,6,6,6,6,631578.9474,105263.1579,19,0,0,20,20,52631.57895,52631.57895,6,6,6,0,0,1,1,1,0,Bot
8080,78863,4,3,206,134,51.5,44.66666667,4311.273981,88.76152315,13143.83333,26287.66667,38694.5,92,72,50.72087037,38.04065278,0,194,42.5,0,1,0,0,0,0,Bot
8080,71763,4,3,207,134,51.75,44.66666667,4751.752296,97.54330226,11960.5,23921,35316.5,92,72,55.73902986,41.8042724,0,195,42.625,0,1,0,0,0,0,Bot
8080,62656,4,3,208,134,52,44.66666667,5458.375894,111.721144,10442.66667,20885.33333,30675,92,72,63.84065373,47.8804903,0,196,42.75,0,1,0,0,0,0,Bot
4186,95,1,1,6,6,6,6,126315.7895,21052.63158,95,0,0,20,20,10526.31579,10526.31579,6,6,6,0,0,1,1,1,0,Bot
52922,61,1,1,6,6,6,6,196721.3115,32786.88525,61,0,0,20,20,16393.44262,16393.44262,6,6,6,0,0,1,1,1,0,Bot
53742,79,1,1,6,6,6,6,151898.7342,25316.4557,79,0,0,20,20,12658.22785,12658.22785,6,6,6,0,0,1,1,1,0,Bot
8080,62023,4,3,210,134,52.5,44.66666667,5546.329587,112.8613579,10337.16667,20674.33333,30459,92,72,64.4922045,48.36915338,0,198,43,0,1,0,0,0,0,Bot
8080,12,1,1,6,6,6,6,1000000,166666.6667,12,0,0,20,20,83333.33333,83333.33333,6,6,6,0,0,1,0,1,0,Bot
8080,62528,4,3,210,134,52.5,44.66666667,5501.535312,111.9498465,10421.33333,20842.66667,30638,92,72,63.97134084,47.97850563,0,198,43,0,1,0,0,0,0,Bot
2956,51,1,1,6,6,6,6,235294.1176,39215.68627,51,0,0,20,20,19607.84314,19607.84314,6,6,6,0,0,1,1,1,0,Bot
8080,80229,4,3,207,134,51.75,44.66666667,4250.333421,87.25024617,13371.5,26743,39468.5,92,72,49.85728353,37.39296264,0,195,42.625,0,1,0,0,0,0,Bot
52923,34,1,1,6,6,6,6,352941.1765,58823.52941,34,0,0,20,20,29411.76471,29411.76471,6,6,6,0,0,1,1,1,0,Bot
8080,65081,4,3,207,134,51.75,44.66666667,5239.624468,107.5582735,10846.83333,21693.66667,31923.5,92,72,61.46187059,46.09640294,0,195,42.625,0,1,0,0,0,0,Bot
51757,82,1,1,6,6,6,6,146341.4634,24390.2439,82,0,0,20,20,12195.12195,12195.12195,6,6,6,0,0,1,1,1,0,Bot
8080,63897,4,3,206,134,51.5,44.66666667,5321.063587,109.5513091,10649.5,21299,31070,92,72,62.60074808,46.95056106,0,194,42.5,0,1,0,0,0,0,Bot
8080,63794,4,3,207,134,51.75,44.66666667,5345.330282,109.7281876,10632.33333,21264.66667,31269.5,92,72,62.70182149,47.02636612,0,195,42.625,0,1,0,0,0,0,Bot
8080,66461,4,3,208,134,52,44.66666667,5145.875024,105.3249274,11076.83333,22153.66667,32621,92,72,60.1856728,45.1392546,0,196,42.75,0,1,0,0,0,0,Bot
4190,79,1,1,6,6,6,6,151898.7342,25316.4557,79,0,0,20,20,12658.22785,12658.22785,6,6,6,0,0,1,1,1,0,Bot
52924,33,1,1,6,6,6,6,363636.3636,60606.06061,33,0,0,20,20,30303.0303,30303.0303,6,6,6,0,0,1,1,1,0,Bot
53744,71,1,1,6,6,6,6,169014.0845,28169.01408,71,0,0,20,20,14084.50704,14084.50704,6,6,6,0,0,1,1,1,0,Bot
8080,67674,4,3,210,134,52.5,44.66666667,5083.192954,103.4370659,11279,22558,33279,92,72,59.10689482,44.33017111,0,198,43,0,1,0,0,0,0,Bot
2957,49,1,1,6,6,6,6,244897.9592,40816.32653,49,0,0,20,20,20408.16327,20408.16327,6,6,6,0,0,1,1,1,0,Bot
8080,79912,4,3,207,134,51.75,44.66666667,4267.193913,87.59635599,13318.66667,26637.33333,39257,92,72,50.05506057,37.54129542,0,195,42.625,0,1,0,0,0,0,Bot
52925,28,1,1,6,6,6,6,428571.4286,71428.57143,28,0,0,20,20,35714.28571,35714.28571,6,6,6,0,0,1,1,1,0,Bot
8080,73464,4,3,207,134,51.75,44.66666667,4641.729282,95.28476533,12244,24488,36135.5,92,72,54.44843733,40.836328,0,195,42.625,0,1,0,0,0,0,Bot
51758,19,1,1,6,6,6,6,631578.9474,105263.1579,19,0,0,20,20,52631.57895,52631.57895,6,6,6,0,0,1,1,1,0,Bot
8080,73657,4,3,206,134,51.5,44.66666667,4615.990334,95.0350951,12276.16667,24552.33333,36095.5,92,72,54.30576863,40.72932647,0,194,42.5,0,1,0,0,0,0,Bot
8080,97575,4,3,207,134,51.75,44.66666667,3494.74763,71.73968742,16262.5,32525,48031,92,72,40.9941071,30.74558032,0,195,42.625,0,1,0,0,0,0,Bot
8080,95234,4,3,208,134,52,44.66666667,3591.15442,73.50316064,15872.33333,31744.66667,46829,92,72,42.00180608,31.50135456,0,196,42.75,0,1,0,0,0,0,Bot
4194,52,1,1,6,6,6,6,230769.2308,38461.53846,52,0,0,20,20,19230.76923,19230.76923,6,6,6,0,0,1,1,1,0,Bot
52926,3,1,1,6,6,6,6,4000000,666666.6667,3,0,0,20,20,333333.3333,333333.3333,6,6,6,0,0,1,1,1,0,Bot
53793,12,1,1,6,6,6,6,1000000,166666.6667,12,0,0,20,20,83333.33333,83333.33333,6,6,6,0,0,1,1,1,0,Bot
8080,73392,4,3,210,134,52.5,44.66666667,4687.159363,95.37824286,12232,24464,36223.5,92,72,54.50185306,40.8763898,0,198,43,0,1,0,0,0,0,Bot
2958,20,1,1,6,6,6,6,600000,100000,20,0,0,20,20,50000,50000,6,6,6,0,0,1,1,1,0,Bot
8080,74995,4,3,207,134,51.75,44.66666667,4546.969798,93.33955597,12499.16667,24998.33333,36774.5,92,72,53.33688913,40.00266684,0,195,42.625,0,1,0,0,0,0,Bot
52927,34,1,1,6,6,6,6,352941.1765,58823.52941,34,0,0,20,20,29411.76471,29411.76471,6,6,6,0,0,1,1,1,0,Bot
8080,74019,4,3,207,134,51.75,44.66666667,4606.925249,94.57031303,12336.5,24673,36299.5,92,72,54.04017887,40.53013415,0,195,42.625,0,1,0,0,0,0,Bot
51759,51,1,1,6,6,6,6,235294.1176,39215.68627,51,0,0,20,20,19607.84314,19607.84314,6,6,6,0,0,1,1,1,0,Bot
8080,80607,4,3,206,134,51.5,44.66666667,4217.995956,86.84109321,13434.5,26869,39488,92,72,49.62348183,37.21761137,0,194,42.5,0,1,0,0,0,0,Bot
8080,67653,4,3,207,134,51.75,44.66666667,5040.426884,103.4691736,11275.5,22551,33206,92,72,59.12524204,44.34393153,0,195,42.625,0,1,0,0,0,0,Bot
8080,105752,4,3,208,134,52,44.66666667,3233.98139,66.19260156,17625.33333,35250.66667,52164,92,72,37.82434375,28.36825781,0,196,42.75,0,1,0,0,0,0,Bot
4196,99,1,1,6,6,6,6,121212.1212,20202.0202,99,0,0,20,20,10101.0101,10101.0101,6,6,6,0,0,1,1,1,0,Bot
53870,43,1,1,6,6,6,6,279069.7674,46511.62791,43,0,0,20,20,23255.81395,23255.81395,6,6,6,0,0,1,1,1,0,Bot
52928,31,1,1,6,6,6,6,387096.7742,64516.12903,31,0,0,20,20,32258.06452,32258.06452,6,6,6,0,0,1,1,1,0,Bot
8080,70415,4,3,210,134,52.5,44.66666667,4885.32273,99.41063694,11735.83333,23471.66667,34513,92,72,56.80607825,42.60455869,0,198,43,0,1,0,0,0,0,Bot
2959,50,1,1,6,6,6,6,240000,40000,50,0,0,20,20,20000,20000,6,6,6,0,0,1,1,1,0,Bot
8080,70733,4,3,207,134,51.75,44.66666667,4820.946376,98.96370859,11788.83333,23577.66667,34762.5,92,72,56.55069063,42.41301797,0,195,42.625,0,1,0,0,0,0,Bot
52929,63,1,1,6,6,6,6,190476.1905,31746.03175,63,0,0,20,20,15873.01587,15873.01587,6,6,6,0,0,1,1,1,0,Bot
8080,65252,4,3,207,134,51.75,44.66666667,5225.893459,107.2764053,10875.33333,21750.66667,31847.5,92,72,61.30080304,45.97560228,0,195,42.625,0,1,0,0,0,0,Bot
51760,51,1,1,6,6,6,6,235294.1176,39215.68627,51,0,0,20,20,19607.84314,19607.84314,6,6,6,0,0,1,1,1,0,Bot
8080,70747,4,3,206,134,51.5,44.66666667,4805.857492,98.94412484,11791.16667,23582.33333,34429.5,92,72,56.53949991,42.40462493,0,194,42.5,0,1,0,0,0,0,Bot
8080,71906,4,3,207,134,51.75,44.66666667,4742.30245,97.34931716,11984.33333,23968.66667,35314.5,92,72,55.62818124,41.72113593,0,195,42.625,0,1,0,0,0,0,Bot
8080,72180,4,3,208,134,52,44.66666667,4738.154613,96.97977279,12030,24060,35371,92,72,55.41701302,41.56275977,0,196,42.75,0,1,0,0,0,0,Bot
52930,66,1,1,6,6,6,6,181818.1818,30303.0303,66,0,0,20,20,15151.51515,15151.51515,6,6,6,0,0,1,1,1,0,Bot
4199,4,1,1,6,6,6,6,3000000,500000,4,0,0,20,20,250000,250000,6,6,6,0,0,1,1,1,0,Bot
53871,72,1,1,6,6,6,6,166666.6667,27777.77778,72,0,0,20,20,13888.88889,13888.88889,6,6,6,0,0,1,1,1,0,Bot
8080,68068,4,3,210,134,52.5,44.66666667,5053.76976,102.8383381,11344.66667,22689.33333,33350.5,92,72,58.76476465,44.07357349,0,198,43,0,1,0,0,0,0,Bot
2960,20,1,1,6,6,6,6,600000,100000,20,0,0,20,20,50000,50000,6,6,6,0,0,1,1,1,0,Bot
8080,74883,4,3,207,134,51.75,44.66666667,4553.770549,93.47916082,12480.5,24961,36697,92,72,53.41666333,40.0624975,0,195,42.625,0,1,0,0,0,0,Bot
52931,63,1,1,6,6,6,6,190476.1905,31746.03175,63,0,0,20,20,15873.01587,15873.01587,6,6,6,0,0,1,1,1,0,Bot
8080,73487,4,3,207,134,51.75,44.66666667,4640.276511,95.25494305,12247.83333,24495.66667,36125,92,72,54.43139603,40.82354702,0,195,42.625,0,1,0,0,0,0,Bot
51762,50,1,1,6,6,6,6,240000,40000,50,0,0,20,20,20000,20000,6,6,6,0,0,1,1,1,0,Bot
8080,80279,4,3,206,134,51.5,44.66666667,4235.229637,87.19590428,13379.83333,26759.66667,39494,92,72,49.82623102,37.36967326,0,194,42.5,0,1,0,0,0,0,Bot
8080,64980,4,3,208,134,52,44.66666667,5263.157895,107.725454,10830,21660,31811,92,72,61.55740228,46.16805171,0,196,42.75,0,1,0,0,0,0,Bot
4201,27,1,1,6,6,6,6,444444.4444,74074.07407,27,0,0,20,20,37037.03704,37037.03704,6,6,6,0,0,1,1,1,0,Bot
8080,65269,4,3,210,134,52.5,44.66666667,5270.495948,107.248464,10878.16667,21756.33333,32081,92,72,61.2848366,45.96362745,0,198,43,0,1,0,0,0,0,Bot
53874,74,1,1,6,6,6,6,162162.1622,27027.02703,74,0,0,20,20,13513.51351,13513.51351,6,6,6,0,0,1,1,1,0,Bot
2961,11,1,1,6,6,6,6,1090909.091,181818.1818,11,0,0,20,20,90909.09091,90909.09091,6,6,6,0,0,1,1,1,0,Bot
8080,70479,4,3,207,134,51.75,44.66666667,4838.320635,99.32036493,11746.5,23493,34672.5,92,72,56.75449425,42.56587068,0,195,42.625,0,1,0,0,0,0,Bot
52932,63,1,1,6,6,6,6,190476.1905,31746.03175,63,0,0,20,20,15873.01587,15873.01587,6,6,6,0,0,1,1,1,0,Bot
8080,66008,4,3,207,134,51.75,44.66666667,5166.04048,106.0477518,11001.33333,22002.66667,32196,92,72,60.59871531,45.44903648,0,195,42.625,0,1,0,0,0,0,Bot
51763,48,1,1,6,6,6,6,250000,41666.66667,48,0,0,20,20,20833.33333,20833.33333,6,6,6,0,0,1,1,1,0,Bot
8080,63453,4,3,206,134,51.5,44.66666667,5358.296692,110.3178731,10575.5,21151,30927,92,72,63.03878461,47.27908846,0,194,42.5,0,1,0,0,0,0,Bot
4204,27,1,1,6,6,6,6,444444.4444,74074.07407,27,0,0,20,20,37037.03704,37037.03704,6,6,6,0,0,1,1,1,0,Bot
8080,65281,4,3,208,134,52,44.66666667,5238.890336,107.2287496,10880.16667,21760.33333,31959,92,72,61.27357118,45.95517838,0,196,42.75,0,1,0,0,0,0,Bot
8080,62367,4,3,210,134,52.5,44.66666667,5515.737489,112.2388443,10394.5,20789,30642,92,72,64.13648243,48.10236183,0,198,43,0,1,0,0,0,0,Bot
53875,75,1,1,6,6,6,6,160000,26666.66667,75,0,0,20,20,13333.33333,13333.33333,6,6,6,0,0,1,1,1,0,Bot
2962,49,1,1,6,6,6,6,244897.9592,40816.32653,49,0,0,20,20,20408.16327,20408.16327,6,6,6,0,0,1,1,1,0,Bot
8080,74439,4,3,207,134,51.75,44.66666667,4580.932038,94.03672806,12406.5,24813,36545,92,72,53.73527318,40.30145488,0,195,42.625,0,1,0,0,0,0,Bot
52933,64,1,1,6,6,6,6,187500,31250,64,0,0,20,20,15625,15625,6,6,6,0,0,1,1,1,0,Bot
8080,64756,4,3,207,134,51.75,44.66666667,5265.921305,108.0980913,10792.66667,21585.33333,31744.5,92,72,61.77033788,46.32775341,0,195,42.625,0,1,0,0,0,0,Bot
51764,21,1,1,6,6,6,6,571428.5714,95238.09524,21,0,0,20,20,47619.04762,47619.04762,6,6,6,0,0,1,1,1,0,Bot
8080,62662,4,3,206,134,51.5,44.66666667,5425.935974,111.7104465,10443.66667,20887.33333,30522,92,72,63.83454087,47.87590565,0,194,42.5,0,1,0,0,0,0,Bot
4212,66,1,1,6,6,6,6,181818.1818,30303.0303,66,0,0,20,20,15151.51515,15151.51515,6,6,6,0,0,1,1,1,0,Bot
8080,64973,4,3,208,134,52,44.66666667,5263.724932,107.73706,10828.83333,21657.66667,31802,92,72,61.56403429,46.17302572,0,196,42.75,0,1,0,0,0,0,Bot
53876,72,1,1,6,6,6,6,166666.6667,27777.77778,72,0,0,20,20,13888.88889,13888.88889,6,6,6,0,0,1,1,1,0,Bot
8080,67688,4,3,210,134,52.5,44.66666667,5082.141591,103.4156719,11281.33333,22562.66667,33262.5,92,72,59.09466966,44.32100225,0,198,43,0,1,0,0,0,0,Bot
2963,51,1,1,6,6,6,6,235294.1176,39215.68627,51,0,0,20,20,19607.84314,19607.84314,6,6,6,0,0,1,1,1,0,Bot
8080,212138,5,4,216,145,43.2,36.25,1701.722464,42.42521378,26517.25,53034.5,70262.33333,112,92,23.56956321,18.85565057,0,198,36.1,0,1,0,0,0,0,Bot
8080,93269,21,28,73320,284,3491.428571,10.14285714,789158.2412,525.3621246,1943.104167,4663.45,3416.444444,432,572,225.1551963,300.2069283,0,11988,1472.08,0,1,0,0,1,0,Bot
2964,49,1,1,6,6,6,6,244897.9592,40816.32653,49,0,0,20,20,20408.16327,20408.16327,6,6,6,0,0,1,1,1,0,Bot
2965,48,1,1,6,6,6,6,250000,41666.66667,48,0,0,20,20,20833.33333,20833.33333,6,6,6,0,0,1,1,1,0,Bot
8080,87447,4,3,210,134,52.5,44.66666667,3933.811337,80.04848651,14574.5,29149,43052.5,92,72,45.74199229,34.30649422,0,198,43,0,1,0,0,0,0,Bot
2967,47,1,1,6,6,6,6,255319.1489,42553.19149,47,0,0,20,20,21276.59574,21276.59574,6,6,6,0,0,1,1,1,0,Bot
8080,77717,4,3,210,134,52.5,44.66666667,4426.315993,90.07038357,12952.83333,25905.66667,38236.5,92,72,51.46879061,38.60159296,0,198,43,0,1,0,0,0,0,Bot
2968,52,1,1,6,6,6,6,230769.2308,38461.53846,52,0,0,20,20,19230.76923,19230.76923,6,6,6,0,0,1,1,1,0,Bot
8080,67102,4,3,210,134,52.5,44.66666667,5126.5238,104.3187982,11183.66667,22367.33333,32919,92,72,59.61074186,44.70805639,0,198,43,0,1,0,0,0,0,Bot
2969,21,1,1,6,6,6,6,571428.5714,95238.09524,21,0,0,20,20,47619.04762,47619.04762,6,6,6,0,0,1,1,1,0,Bot
8080,207270,5,4,213,145,42.6,36.25,1727.215709,43.42162397,25908.75,51817.5,68513.33333,112,92,24.12312443,19.29849954,0,195,35.8,0,1,0,0,0,0,Bot
8080,97097,26,46,111404,392,4284.769231,8.52173913,1151384.698,741.5265147,1367.56338,3883.88,2127.844444,532,932,267.7734636,473.7530511,0,11680,1531.452055,0,1,0,0,1,0,Bot
52934,65,1,1,6,6,6,6,184615.3846,30769.23077,65,0,0,20,20,15384.61538,15384.61538,6,6,6,0,0,1,1,1,0,Bot
52935,171,1,1,6,6,6,6,70175.4386,11695.90643,171,0,0,20,20,5847.953216,5847.953216,6,6,6,0,0,1,1,1,0,Bot
8080,64661,4,3,210,134,52.5,44.66666667,5320.053819,108.2569091,10776.83333,21553.66667,31605.5,92,72,61.86109092,46.39581819,0,198,43,0,1,0,0,0,0,Bot
8080,12,1,1,6,6,6,6,1000000,166666.6667,12,0,0,20,20,83333.33333,83333.33333,6,6,6,0,0,1,0,1,0,Bot
8080,78008,4,3,207,134,51.75,44.66666667,4371.346529,89.73438622,13001.33333,26002.66667,38223,92,72,51.27679212,38.45759409,0,195,42.625,0,1,0,0,0,0,Bot
52936,63,1,1,6,6,6,6,190476.1905,31746.03175,63,0,0,20,20,15873.01587,15873.01587,6,6,6,0,0,1,1,1,0,Bot
8080,86906,4,3,210,134,52.5,44.66666667,3958.299772,80.54679769,14484.33333,28968.66667,42936.5,92,72,46.02674154,34.52005615,0,198,43,0,1,0,0,0,0,Bot
2971,48,1,1,6,6,6,6,250000,41666.66667,48,0,0,20,20,20833.33333,20833.33333,6,6,6,0,0,1,1,1,0,Bot
8080,199641,5,4,213,145,42.6,36.25,1793.218828,45.08092025,24955.125,49910.25,66022.33333,112,92,25.0449557,20.03596456,0,195,35.8,0,1,0,0,0,0,Bot
8080,98418,24,45,111383,386,4640.958333,8.577777778,1135656.079,701.0912638,1447.323529,4279.043478,2209.454545,492,912,243.8578309,457.2334329,0,20440,1596.7,0,1,0,0,1,0,Bot
52937,32,1,1,6,6,6,6,375000,62500,32,0,0,20,20,31250,31250,6,6,6,0,0,1,1,1,0,Bot
52938,39,1,1,6,6,6,6,307692.3077,51282.05128,39,0,0,20,20,25641.02564,25641.02564,6,6,6,0,0,1,1,1,0,Bot
8080,285043,5,4,216,145,43.2,36.25,1266.475584,31.57418354,35630.375,71260.75,94552.66667,112,92,17.54121308,14.03297046,0,198,36.1,0,1,0,0,0,0,Bot
8080,86644,24,28,73347,284,3056.125,10.14285714,849810.7197,600.1569641,1698.901961,3767.130435,3156.740741,492,572,276.9955219,323.1614422,0,5840,1389.264151,0,1,0,0,1,0,Bot
2972,20,1,1,6,6,6,6,600000,100000,20,0,0,20,20,50000,50000,6,6,6,0,0,1,1,1,0,Bot
2973,53,1,1,6,6,6,6,226415.0943,37735.84906,53,0,0,20,20,18867.92453,18867.92453,6,6,6,0,0,1,1,1,0,Bot
8080,159649,4,3,207,134,51.75,44.66666667,2135.935709,43.84618757,26608.16667,53216.33333,79185.5,92,72,25.05496433,18.79122325,0,195,42.625,0,1,0,0,0,0,Bot
52939,64,1,1,6,6,6,6,187500,31250,64,0,0,20,20,15625,15625,6,6,6,0,0,1,1,1,0,Bot
8080,199952,5,4,213,145,42.6,36.25,1790.429703,45.01080259,24994,49988,66161,112,92,25.00600144,20.00480115,0,195,35.8,0,1,0,0,0,0,Bot
8080,82322,26,34,70312,320,2704.307692,9.411764706,857996.6473,728.8452661,1395.288136,3292.88,2456.878788,532,692,315.8329487,413.0123175,0,6060,1157.901639,0,1,0,0,1,0,Bot
8080,183104,5,4,212,145,42.4,36.25,1949.711639,49.15239427,22888,45776,60569,112,92,27.3068857,21.84550856,0,194,35.7,0,1,0,0,0,0,Bot
51772,16,1,1,6,6,6,6,750000,125000,16,0,0,20,20,62500,62500,6,6,6,0,0,1,1,1,0,Bot
51773,17,1,1,6,6,6,6,705882.3529,117647.0588,17,0,0,20,20,58823.52941,58823.52941,6,6,6,0,0,1,1,1,0,Bot
4272,4,1,1,6,6,6,6,3000000,500000,4,0,0,20,20,250000,250000,6,6,6,0,0,1,1,1,0,Bot
8080,108858,39,81,201913,602,5177.25641,7.432098765,1860359.367,1102.353525,914.7731092,2864.684211,1341.95,792,1632,358.2648956,744.0886292,0,20440,1673.677686,0,1,0,0,2,0,Bot
8080,212037,5,4,214,145,42.8,36.25,1693.100732,42.44542226,26504.625,53009.25,70344.66667,112,92,23.58079015,18.86463212,0,196,35.9,0,1,0,0,0,0,Bot
8080,120904,33,68,146714,524,4445.878788,7.705882353,1217809.171,835.3735195,1209.04,3778.25,1785.134328,672,1372,272.9438232,562.4296963,0,18980,1443.509804,0,1,0,0,2,0,Bot
8080,69322,4,3,207,134,51.75,44.66666667,4919.07331,100.9780445,11553.66667,23107.33333,34017,92,72,57.70173971,43.27630478,0,195,42.625,0,1,0,0,0,0,Bot
53877,45,1,1,6,6,6,6,266666.6667,44444.44444,45,0,0,20,20,22222.22222,22222.22222,6,6,6,0,0,1,1,1,0,Bot
53878,65,1,1,6,6,6,6,184615.3846,30769.23077,65,0,0,20,20,15384.61538,15384.61538,6,6,6,0,0,1,1,1,0,Bot
4273,3,1,1,6,6,6,6,4000000,666666.6667,3,0,0,20,20,333333.3333,333333.3333,6,6,6,0,0,1,1,1,0,Bot
52940,65,1,1,6,6,6,6,184615.3846,30769.23077,65,0,0,20,20,15384.61538,15384.61538,6,6,6,0,0,1,1,1,0,Bot
8080,61903,4,3,210,134,52.5,44.66666667,5557.08124,113.0801415,10317.16667,20634.33333,30310,92,72,64.61722372,48.46291779,0,198,43,0,1,0,0,0,0,Bot
2976,49,1,1,6,6,6,6,244897.9592,40816.32653,49,0,0,20,20,20408.16327,20408.16327,6,6,6,0,0,1,1,1,0,Bot
8080,79886,4,3,210,134,52.5,44.66666667,4306.136244,87.62486543,13314.33333,26628.66667,39204,92,72,50.07135168,37.55351376,0,198,43,0,1,0,0,0,0,Bot
2977,52,1,1,6,6,6,6,230769.2308,38461.53846,52,0,0,20,20,19230.76923,19230.76923,6,6,6,0,0,1,1,1,0,Bot
8080,408907,5,4,213,145,42.6,36.25,875.5046991,22.00989467,51113.375,102226.75,135881,112,92,12.22771926,9.782175409,0,195,35.8,0,1,0,0,0,0,Bot
8080,112652,23,33,70312,314,3057.043478,9.515151515,626939.6016,497.1061322,2048.218182,5120.545455,3480.4375,472,672,204.16859,292.9375422,0,11680,1239.052632,0,1,0,0,1,0,Bot
51774,16,1,1,6,6,6,6,750000,125000,16,0,0,20,20,62500,62500,6,6,6,0,0,1,1,1,0,Bot
51775,41,1,1,6,6,6,6,292682.9268,48780.4878,41,0,0,20,20,24390.2439,24390.2439,6,6,6,0,0,1,1,1,0,Bot
8080,212361,5,4,212,145,42.4,36.25,1681.099637,42.38066312,26545.125,53090.25,70220.66667,112,92,23.54481284,18.83585027,0,194,35.7,0,1,0,0,0,0,Bot
8080,82842,26,39,79000,350,3038.461538,8.974358974,957847.4687,784.6261558,1294.40625,3313.68,2140.657895,532,792,313.8504623,470.7756935,0,10220,1202.272727,0,1,0,0,1,0,Bot
8080,213507,5,4,214,145,42.8,36.25,1681.4437,42.15318467,26688.375,53376.75,70741,112,92,23.41843593,18.73474874,0,196,35.9,0,1,0,0,0,0,Bot
